gp_code,village_code,sub_district_code,sub_district_name,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
101327,231616,1232,goriakothi,880,1,2,90,5
101327,231577,1232,goriakothi,350,1,2,160,0
94524,239311,1336,kahalgaon,1100,3,2,400,100
94524,239310,1336,kahalgaon,190,3,2,190,50
94524,239312,1336,kahalgaon,400,3,2,400,20
94524,239313,1336,kahalgaon,190,3,2,190,0
99902,252672,1475,rohtas,45,5,2,0,32
99902,252670,1475,rohtas,90,5,2,0,30
99902,252678,1475,rohtas,50,4,2,0,0
100067,226635,1178,simri_bakhtiarpur,2510,4,2,5,150
96327,249518,1450,durgawati,0,3,2,0,0
93666,221815,1116,araria,1200,4,2,700,800
100029,226516,1176,patarghat,600,4,2,0,100
94736,239581,1340,sultanganj,700,1,2,0,80
100566,234143,1264,dariapur,203,3,2,20,0
100566,234190,1264,dariapur,249,3,2,150,0
94802,247140,1427,behea,316,4,2,305,299
96345,249275,1448,kudra,400,1,2,256,5
99738,251212,1461,bikramganj,300,4,2,285,0
94525,239279,1336,kahalgaon,535,4,2,100,120
100570,234226,1264,dariapur,0,3,2,0,0
94776,246883,1423,barhara,128,4,2,121,40
99836,251719,1467,kargahar,0,5,4,0,0
99836,251692,1467,kargahar,0,5,4,0,0
94525,239280,1336,kahalgaon,300,4,2,150,140
99921,252329,1471,sasaram,136,3,2,112,20
99921,252453,1471,sasaram,0,5,4,0,0
99921,252459,1471,sasaram,221,3,2,200,20
100576,234248,1264,dariapur,505,4,2,450,0
99903,252668,1475,rohtas,860,4,2,0,0
100585,234171,1264,dariapur,250,3,2,200,60
95677,257210,1509,mohanpur,150,4,2,150,120
101890,235149,1274,patepur,6048,4,2,780,3
101223,231502,1231,barharia,501,4,3,58,0
100707,233446,1255,manjhi,300,3,2,280,60
100707,233444,1255,manjhi,130,3,2,120,10
100707,233425,1255,manjhi,120,3,2,95,55
100707,233443,1255,manjhi,310,3,2,290,200
100707,233426,1255,manjhi,180,3,2,150,30
96327,249517,1450,durgawati,25,3,3,18,0
99967,226694,1180,banma_itahri,228,4,2,152,0
96345,249271,1448,kudra,1200,1,2,12,0
94174,241064,1348,dhuraiya,300,3,2,200,25
95714,256282,1503,sherghati,200,2,2,200,0
101390,232150,1240,mairwa,1672,3,2,150,4
94674,239359,1338,sabour,2413,4,2,502,101
101224,231510,1231,barharia,362,3,4,100,50
96326,249538,1450,durgawati,15,3,2,0,0
96327,249519,1450,durgawati,0,5,2,0,0
93835,221742,1115,raniganj,952,3,2,600,0
94072,240605,1346,amarpur,0,4,2,0,0
94530,904257,1336,kahalgaon,28,4,2,0,2
94530,239255,1336,kahalgaon,130,4,2,125,24
94496,237858,1311,teghra,1,5,4,1,1
94150,241923,1353,chanan,80,4,2,70,35
94530,239248,1336,kahalgaon,8,4,2,0,0
94530,239245,1336,kahalgaon,96,4,2,0,0
95511,256484,1505,bodh_gaya,654,4,2,39,0
96260,250512,1456,adhaura,362,2,4,362,25
96260,250513,1456,adhaura,133,2,4,95,25
96260,250503,1456,adhaura,8,5,4,0,8
96260,250509,1456,adhaura,100,2,4,50,80
96260,250510,1456,adhaura,70,2,4,60,20
96260,250618,1456,adhaura,90,2,4,60,20
96260,250506,1456,adhaura,262,2,4,190,30
94385,237521,1307,cheria_bariarpur,700,3,2,200,100
94086,241310,1350,banka,810,4,2,480,0
93835,221752,1115,raniganj,896,3,2,605,102
101335,232202,1241,guthani,116,2,2,0,50
96345,249287,1448,kudra,150,2,2,50,2
99956,252602,1474,tilouthu,2600,4,2,2400,0
100846,243814,1372,barbigha,1605,4,3,1150,0
93691,221561,1113,forbesganj,1846,5,4,813,813
101483,232044,1239,ziradei,10,3,2,10,1
99955,252655,1474,tilouthu,548,4,3,374,0
99955,252629,1474,tilouthu,99,4,3,87,0
99955,252635,1474,tilouthu,490,4,3,375,0
99955,252656,1474,tilouthu,405,4,3,275,0
99955,252630,1474,tilouthu,227,4,3,156,0
99955,252654,1474,tilouthu,119,4,2,110,0
99955,252634,1474,tilouthu,54,4,3,45,0
94649,239100,1335,pirpainti,50,4,4,0,13
101285,232317,1242,darauli,0,5,4,0,0
101266,231768,1235,bhagwanpur_hat,18,4,2,0,5
93798,222020,1119,palasi,820,4,2,550,0
100567,234252,1264,dariapur,5000,3,2,300,0
93798,222030,1119,palasi,506,4,2,254,0
93798,222109,1119,palasi,250,4,2,250,0
93798,222019,1119,palasi,1050,4,2,950,0
94530,239324,1336,kahalgaon,556,4,2,300,5
94530,239251,1336,kahalgaon,1071,4,2,900,56
94353,237650,1308,bhagwanpur,115,4,2,115,5
99083,245357,1402,phulwari,286,4,2,200,28
99903,252681,1475,rohtas,860,4,2,0,0
99162,217759,1037,bankatwa,28,4,2,22,0
100055,226603,1178,simri_bakhtiarpur,586,4,3,570,124
95446,255790,1499,amas,284,4,2,100,90
96398,250340,1454,rampur,96,2,2,85,0
94658,239017,1335,pirpainti,150,4,3,24,4
96075,259000,1530,jhajha,175,4,2,43,73
94560,239942,1342,goradih,578,4,2,409,46
99954,252639,1474,tilouthu,876,4,3,812,0
99954,252626,1474,tilouthu,879,3,3,792,0
96327,249526,1450,durgawati,0,3,2,0,0
94564,239328,1337,ismailpur,0,5,4,0,0
94564,239339,1337,ismailpur,0,5,4,0,0
100060,226605,1178,simri_bakhtiarpur,1700,4,2,700,150
101059,219764,1078,nanpur,2856,4,2,2420,232
94353,237652,1308,bhagwanpur,710,4,2,50,0
101280,232267,1242,darauli,292,4,2,200,55
96346,249221,1448,kudra,414,4,2,400,14
96341,249278,1448,kudra,1200,4,2,300,10
96341,249289,1448,kudra,300,4,2,150,0
96341,249296,1448,kudra,200,4,2,30,0
101317,231598,1232,goriakothi,325,3,2,305,15
101317,231599,1232,goriakothi,965,3,2,517,30
101317,231596,1232,goriakothi,3824,4,3,565,245
101317,231594,1232,goriakothi,257,3,2,56,23
101317,231597,1232,goriakothi,80,3,2,35,15
101317,231593,1232,goriakothi,286,3,2,58,25
96261,250532,1456,adhaura,1238,1,4,400,200
101601,221199,1106,saraigarh_bhaptiyahi,789,4,2,685,5
94088,241266,1350,banka,5,4,2,0,0
93727,222169,1120,jokihat,3665,4,2,600,2000
96270,250177,1453,bhabua,305,3,4,200,12
96346,249244,1448,kudra,425,4,2,80,5
96348,249249,1448,kudra,1055,4,2,150,2
99868,252061,1469,nauhatta,85,4,2,80,3
101279,232292,1242,darauli,35,4,2,35,35
99958,252628,1474,tilouthu,983,2,2,150,5
99958,252632,1474,tilouthu,113,2,2,70,0
94735,239719,1340,sultanganj,0,1,4,0,0
100078,226639,1178,simri_bakhtiarpur,4500,4,2,600,400
99855,251423,1463,nasriganj,975,4,2,500,10
101245,231526,1231,barharia,325,3,2,320,0
101241,231498,1231,barharia,97,4,3,65,0
101241,231493,1231,barharia,200,4,3,98,0
96252,260073,1535,ratni_faridpur,1600,4,2,149,5
99918,252447,1471,sasaram,2200,4,2,1,2
100567,234251,1264,dariapur,1000,3,2,1000,0
100055,226604,1178,simri_bakhtiarpur,28,4,2,0,0
96327,249514,1450,durgawati,0,3,4,0,0
94208,240903,1347,rajaun,125,4,4,100,50
95720,256273,1503,sherghati,900,4,2,100,0
100563,234235,1264,dariapur,0,3,4,0,0
98856,245613,1405,bikram,246,4,2,193,30
99965,226702,1180,banma_itahri,923,4,2,665,0
96341,249288,1448,kudra,0,5,4,0,0
101280,232271,1242,darauli,0,5,4,0,0
96430,225323,1148,azamnagar,452,4,2,326,0
100576,234195,1264,dariapur,680,4,2,0,1
96217,260560,1540,makhdumpur,80,3,2,80,65
94801,247177,1427,behea,340,4,2,300,0
100585,234133,1264,dariapur,320,2,2,230,40
100058,226611,1178,simri_bakhtiarpur,2800,4,2,400,2400
99954,252637,1474,tilouthu,237,3,3,230,0
96270,250164,1453,bhabua,1678,4,2,1000,50
99836,251691,1467,kargahar,0,5,4,0,0
101223,231489,1231,barharia,450,4,3,100,0
95719,256312,1503,sherghati,2641,3,2,650,130
101889,235148,1274,patepur,1436,4,2,185,3
101030,219618,1074,dumra,604,4,2,120,30
94496,237887,1311,teghra,2,5,4,2,1
101393,232158,1240,mairwa,469,3,3,170,4
94729,239625,1340,sultanganj,0,5,4,0,0
99735,251250,1461,bikramganj,1060,3,3,1060,1060
94185,241358,1351,phulidumar,260,4,2,235,100
95580,255536,1497,guraru,225,4,2,125,0
96345,249286,1448,kudra,700,2,4,180,95
96190,260218,1536,jehanabad,389,4,2,350,150
101237,231488,1231,barharia,35,4,2,10,10
101237,231487,1231,barharia,170,4,2,2,22
101237,231449,1231,barharia,160,4,2,150,150
101237,231448,1231,barharia,750,4,2,600,208
101237,231451,1231,barharia,750,4,2,100,150
101237,231486,1231,barharia,162,4,2,150,150
101247,231438,1231,barharia,150,1,2,50,150
101247,231439,1231,barharia,150,1,2,100,40
101247,231446,1231,barharia,300,1,2,50,40
96398,250345,1454,rampur,672,3,2,304,0
94360,237635,1308,bhagwanpur,2060,3,3,1920,0
94830,247512,1431,garhani,233,3,3,140,5
100858,243994,1375,ghat_kusumbha,241,4,2,241,25
94698,239731,1341,shahkund,194,4,2,140,5
94698,239734,1341,shahkund,267,3,2,200,5
101367,231659,1233,lakri_nabiganj,445,2,2,5,5
101241,231500,1231,barharia,467,4,3,52,0
94208,240724,1347,rajaun,648,4,4,0,18
99730,251251,1461,bikramganj,280,4,2,0,4
99953,252644,1474,tilouthu,120,3,2,0,0
100576,234250,1264,dariapur,354,4,2,100,0
101319,231555,1232,goriakothi,800,4,3,450,15
96346,249224,1448,kudra,4,4,2,2,0
96341,249295,1448,kudra,0,5,4,0,0
96456,224761,1146,balrampur,0,5,4,0,0
95044,248777,1444,itarhi,81,4,2,68,25
101245,231525,1231,barharia,320,3,2,225,0
96275,250207,1453,bhabua,160,4,4,0,0
93834,221738,1115,raniganj,852,4,2,603,19
101393,232155,1240,mairwa,254,3,3,160,8
93834,221744,1115,raniganj,1154,4,2,847,1057
94360,237627,1308,bhagwanpur,55,4,2,50,0
96075,258999,1530,jhajha,21,5,2,0,17
94775,246890,1423,barhara,0,5,4,0,0
94775,246889,1423,barhara,0,5,4,0,0
94775,246872,1423,barhara,1017,4,2,900,200
94775,246874,1423,barhara,221,4,2,150,100
101285,232345,1242,darauli,195,4,2,75,0
95511,256530,1505,bodh_gaya,235,3,2,235,235
95714,256270,1503,sherghati,700,3,2,118,5
100567,234253,1264,dariapur,4000,3,2,1000,0
94238,240415,1345,shambhuganj,150,3,2,100,0
94238,240514,1345,shambhuganj,100,3,2,100,0
94230,240422,1345,shambhuganj,150,5,2,57,25
96168,260395,1539,ghoshi,865,4,2,145,45
95048,248792,1444,itarhi,61,4,2,50,0
94093,241305,1350,banka,314,2,4,304,0
94165,241111,1348,dhuraiya,119,4,2,20,40
100566,234140,1264,dariapur,125,3,2,120,0
94781,246871,1423,barhara,1059,4,2,850,170
94781,246892,1423,barhara,0,5,4,0,0
94781,246870,1423,barhara,0,5,4,0,0
94781,246894,1423,barhara,0,5,4,0,0
94212,240901,1347,rajaun,25,4,2,20,21
99962,252625,1474,tilouthu,2528,3,2,512,52
99855,251417,1463,nasriganj,140,4,2,110,6
94658,239024,1335,pirpainti,200,4,3,2,11
101393,232122,1240,mairwa,368,3,3,160,5
99987,226394,1173,mahishi,1215,4,2,0,455
96456,224854,1146,balrampur,101,5,4,0,0
94185,241360,1351,phulidumar,175,4,2,162,80
94740,239580,1340,sultanganj,1202,3,3,1202,83
99730,251246,1461,bikramganj,1372,5,2,1105,60
99963,252625,1474,tilouthu,9000,3,2,0,0
99963,252612,1474,tilouthu,120,3,2,100,0
96122,258784,1529,lakshmipur,470,2,2,100,5
101223,231491,1231,barharia,155,4,3,150,0
99736,251249,1461,bikramganj,193,4,2,185,0
99957,252611,1474,tilouthu,335,3,2,300,5
99957,252607,1474,tilouthu,695,3,2,600,20
99732,251238,1461,bikramganj,390,3,2,288,0
97765,229150,1208,katra,1118,3,2,988,279
100934,218993,1063,bairgania,16,4,2,0,0
94403,238276,1317,dandari,1396,4,2,941,478
94706,240346,1344,sonhaula,1050,3,2,215,50
99832,251770,1467,kargahar,30,4,2,0,8
101116,219367,1070,riga,500,4,2,350,150
100567,234223,1264,dariapur,1500,3,2,0,0
96275,250192,1453,bhabua,200,4,4,0,0
94650,239065,1335,pirpainti,451,3,2,360,380
94215,240908,1347,rajaun,320,4,2,301,25
94215,240907,1347,rajaun,280,3,2,270,10
94403,238272,1317,dandari,1265,4,2,967,69
96327,249520,1450,durgawati,168,3,3,75,0
101363,231644,1233,lakri_nabiganj,635,2,2,584,25
101227,231534,1231,barharia,350,2,4,55,15
94492,237940,1311,teghra,11000,3,4,10000,5
93806,222017,1119,palasi,1100,4,2,985,1100
93806,222018,1119,palasi,900,4,2,250,900
101241,231507,1231,barharia,55,4,3,52,0
94201,242252,1354,katoria,65,4,2,59,53
99967,226696,1180,banma_itahri,14,4,2,6,0
94634,239110,1335,pirpainti,0,5,4,0,0
96275,250196,1453,bhabua,0,5,4,0,0
94781,246893,1423,barhara,0,5,4,0,0
100071,226634,1178,simri_bakhtiarpur,513,4,2,84,253
96075,258998,1530,jhajha,22,5,2,0,18
95714,256283,1503,sherghati,400,1,2,60,10
101279,232336,1242,darauli,625,4,2,395,75
94520,904251,1336,kahalgaon,4800,3,2,500,100
99229,217839,1039,dhaka,1027,3,3,1027,0
96285,250181,1453,bhabua,568,1,2,450,300
101393,232151,1240,mairwa,485,4,3,150,3
94068,240660,1346,amarpur,364,4,2,364,10
101285,232346,1242,darauli,115,4,2,60,0
100567,234265,1264,dariapur,1000,3,2,200,0
100781,234046,1263,parsa,460,3,2,455,20
96348,249254,1448,kudra,226,4,2,150,0
96120,258805,1529,lakshmipur,977,4,2,390,35
99924,252381,1471,sasaram,1200,4,2,1200,0
99924,252384,1471,sasaram,700,4,2,695,0
99954,252621,1474,tilouthu,177,3,2,170,145
94193,242002,1354,katoria,0,5,4,0,0
100570,234238,1264,dariapur,1000,4,2,89,50
94778,246885,1423,barhara,3030,4,2,2772,110
99805,251392,1462,karakat,515,4,2,515,25
99805,251344,1462,karakat,700,4,2,250,15
99805,251356,1462,karakat,522,4,2,250,15
94775,246891,1423,barhara,0,5,4,0,0
100033,226671,1179,salkhua,1513,4,2,0,23
94949,247620,1433,tarari,1950,2,2,20,90
94949,247625,1433,tarari,550,2,2,5,85
94949,247672,1433,tarari,873,3,2,60,20
94949,247619,1433,tarari,1055,2,2,20,1
94949,247618,1433,tarari,6000,2,2,5,6
96992,226072,1166,bihariganj,982,3,2,900,82
94781,246869,1423,barhara,0,5,4,0,0
96341,249291,1448,kudra,600,4,2,150,0
99733,251162,1461,bikramganj,185,4,2,115,15
94208,240727,1347,rajaun,600,3,4,400,0
99733,251163,1461,bikramganj,170,4,2,145,0
95600,255612,1498,gurua,159,3,2,151,0
94736,239619,1340,sultanganj,102,2,2,102,10
94474,936908,1311,teghra,1,4,2,0,0
96275,250197,1453,bhabua,0,5,4,0,0
94547,904234,1334,gopalpur,367,4,2,0,63
94403,936846,1317,dandari,1,5,2,0,0
101286,232265,1242,darauli,151,3,2,135,50
99083,245359,1402,phulwari,150,4,2,12,5
100567,234266,1264,dariapur,1000,3,2,200,0
96430,225324,1148,azamnagar,342,4,2,210,32
94802,247141,1427,behea,0,4,2,0,0
94781,246887,1423,barhara,0,5,4,0,0
94208,240729,1347,rajaun,400,4,2,298,0
94208,240726,1347,rajaun,825,3,2,160,0
96346,249220,1448,kudra,117,4,2,108,17
100573,234136,1264,dariapur,700,4,4,300,0
101279,232340,1242,darauli,145,4,4,120,10
101326,231580,1232,goriakothi,780,4,2,150,50
101241,231497,1231,barharia,158,4,3,52,0
101272,231777,1235,bhagwanpur_hat,1941,4,2,1101,30
94944,247654,1433,tarari,151,4,2,0,5
94792,246844,1423,barhara,218,4,2,210,0
94945,247701,1433,tarari,550,2,2,1,1
94945,247700,1433,tarari,522,2,2,2,2
94945,247687,1433,tarari,600,2,2,2,2
97765,229134,1208,katra,1621,3,2,1440,321
100567,234273,1264,dariapur,1500,3,2,0,0
94945,247686,1433,tarari,520,2,2,2,2
94945,247699,1433,tarari,580,2,2,2,2
101243,231430,1231,barharia,215,4,2,150,10
101285,232334,1242,darauli,235,4,4,90,0
101272,231780,1235,bhagwanpur_hat,235,4,2,180,10
95459,255877,1500,banke_bazar,15,3,2,0,0
94547,904235,1334,gopalpur,539,4,2,0,6
99412,217601,1033,ramgarhwa,1715,4,2,1514,0
96124,258858,1529,lakshmipur,135,1,3,0,0
96315,249742,1451,chand,900,4,3,600,0
101176,219109,1066,sonbarsa,1772,4,2,1575,0
101161,219093,1066,sonbarsa,766,4,2,600,0
100083,226563,1177,sonbarsa,1221,4,2,944,0
101161,219092,1066,sonbarsa,766,4,2,500,0
101161,219091,1066,sonbarsa,1132,4,2,800,0
101161,219094,1066,sonbarsa,647,4,2,325,0
94706,240347,1344,sonhaula,284,2,2,200,84
99988,226358,1173,mahishi,58,4,2,58,25
101030,219614,1074,dumra,155,4,2,130,10
101030,219616,1074,dumra,180,4,2,100,10
100071,226630,1178,simri_bakhtiarpur,176,4,2,52,52
96341,249298,1448,kudra,4,2,2,4,1
100580,234149,1264,dariapur,212,4,2,9,8
96425,225306,1148,azamnagar,250,3,2,120,80
100781,234049,1263,parsa,322,3,2,322,20
94937,247633,1433,tarari,208,4,2,85,3
94220,240893,1347,rajaun,185,4,2,185,30
96628,225407,1149,pranpur,664,2,2,660,21
93740,222168,1120,jokihat,427,3,2,50,10
94075,240701,1346,amarpur,2084,4,2,1900,100
96261,250523,1456,adhaura,136,2,4,10,10
97765,229135,1208,katra,649,3,2,612,241
100581,234123,1264,dariapur,240,3,4,60,10
101285,232335,1242,darauli,275,4,2,0,0
100035,226685,1179,salkhua,1316,4,3,1000,52
94518,239200,1336,kahalgaon,698,3,3,122,80
101547,221278,1108,marauna,850,4,2,225,0
94776,246876,1423,barhara,268,4,2,235,90
99083,245361,1402,phulwari,140,3,2,110,30
101241,231495,1231,barharia,205,4,3,105,0
101241,231499,1231,barharia,129,4,3,55,0
99867,252084,1469,nauhatta,522,3,2,10,0
99867,252077,1469,nauhatta,47,3,2,3,0
95678,257083,1509,mohanpur,252,4,2,252,20
100059,226641,1178,simri_bakhtiarpur,760,3,2,600,10
101277,232287,1242,darauli,1185,3,3,747,435
101406,231911,1237,pachrukhi,130,4,4,130,30
95041,248736,1444,itarhi,1187,4,2,450,90
100059,226642,1178,simri_bakhtiarpur,580,3,2,425,8
96436,225135,1148,azamnagar,325,4,4,300,50
101243,231432,1231,barharia,204,4,2,200,4
97752,229104,1208,katra,72,4,2,40,0
96124,258860,1529,lakshmipur,220,1,3,0,0
100858,243996,1375,ghat_kusumbha,56,5,2,48,0
99963,252614,1474,tilouthu,100,3,2,100,0
99963,252616,1474,tilouthu,120,3,2,100,0
100095,226543,1177,sonbarsa,2740,4,2,2740,258
101285,232333,1242,darauli,288,4,4,180,0
101241,231496,1231,barharia,325,4,3,52,0
94781,246875,1423,barhara,345,4,2,245,50
95678,257135,1509,mohanpur,150,1,2,0,0
99957,252615,1474,tilouthu,1072,3,2,800,20
99957,252605,1474,tilouthu,2300,3,3,1700,0
94398,238269,1317,dandari,1700,4,3,1470,155
94937,247635,1433,tarari,115,3,2,56,5
95678,257113,1509,mohanpur,56,3,2,35,30
94360,237634,1308,bhagwanpur,121,4,2,121,0
99091,245368,1402,phulwari,78,3,2,75,2
99897,252684,1475,rohtas,10355,4,2,500,30
100563,234289,1264,dariapur,1050,3,2,800,500
95580,255532,1497,guraru,300,4,2,185,0
96341,249279,1448,kudra,1000,4,2,150,100
95678,257136,1509,mohanpur,90,1,2,20,4
99961,252617,1474,tilouthu,4500,4,2,2700,0
99961,252601,1474,tilouthu,1000,4,2,700,0
99961,252598,1474,tilouthu,1150,4,2,100,0
100856,244003,1375,ghat_kusumbha,405,4,2,355,25
101241,231494,1231,barharia,318,4,3,55,0
95677,257263,1509,mohanpur,56,4,2,0,50
95587,255560,1497,guraru,347,2,2,100,10
101030,219588,1074,dumra,104,4,2,96,20
100574,234180,1264,dariapur,305,2,2,280,0
95586,255543,1497,guraru,102,4,2,90,50
94530,239242,1336,kahalgaon,113,4,2,110,5
100529,233140,1252,baniapur,278,4,2,50,8
100529,233141,1252,baniapur,0,5,4,0,0
95596,255741,1498,gurua,245,3,2,245,14
94530,239250,1336,kahalgaon,16,4,2,0,0
94530,239243,1336,kahalgaon,22,4,2,0,0
94530,239252,1336,kahalgaon,66,3,2,42,4
94810,247199,1427,behea,1565,2,2,40,80
94810,247200,1427,behea,936,2,2,50,20
94810,247181,1427,behea,936,3,2,50,20
94810,247196,1427,behea,2843,2,2,100,100
97719,229260,1209,gaighat,640,3,2,550,180
100008,226244,1171,nauhatta,569,4,3,334,169
94530,239323,1336,kahalgaon,171,3,2,108,0
94530,904258,1336,kahalgaon,403,4,2,150,28
99979,226445,1174,kahara,585,4,2,513,5
101277,232285,1242,darauli,2,5,2,0,0
99979,226448,1174,kahara,403,4,2,401,25
94937,247644,1433,tarari,180,4,2,35,6
94652,239059,1335,pirpainti,375,3,4,265,80
100573,234139,1264,dariapur,450,4,4,400,0
94122,242466,1355,bausi,65,3,2,60,60
94122,242465,1355,bausi,330,2,2,90,30
94076,240627,1346,amarpur,8000,4,2,1800,800
94475,237935,1311,teghra,1280,3,3,5,0
96120,258807,1529,lakshmipur,0,4,4,0,0
94809,247117,1427,behea,100,4,2,50,20
94809,247114,1427,behea,400,4,2,286,125
94809,247110,1427,behea,20,4,2,20,12
94193,242085,1354,katoria,0,5,4,0,0
98866,245645,1405,bikram,420,4,2,300,0
99781,250832,1458,dinara,11,3,2,9,0
94068,240659,1346,amarpur,790,3,2,350,2
100037,226675,1179,salkhua,2458,4,3,825,32
95756,256729,1507,wazirganj,50,4,2,48,35
95756,256853,1507,wazirganj,311,4,2,255,250
101219,231450,1231,barharia,570,4,3,150,0
100572,234131,1264,dariapur,240,4,2,213,54
94076,240626,1346,amarpur,1600,3,2,1200,120
94174,241038,1348,dhuraiya,100,4,2,25,0
93730,222178,1120,jokihat,776,4,2,0,85
94801,247195,1427,behea,30,4,2,0,0
101929,236025,1282,sahdai_buzurg,235,3,2,220,0
101929,236027,1282,sahdai_buzurg,250,3,2,200,0
94944,247658,1433,tarari,182,4,2,5,12
99735,251253,1461,bikramganj,350,3,2,350,100
94059,240621,1346,amarpur,202,3,2,150,200
100768,234035,1263,parsa,885,4,2,40,70
99162,217767,1037,bankatwa,0,5,4,0,0
100768,234037,1263,parsa,700,4,2,55,63
100768,234038,1263,parsa,555,4,2,63,95
95041,248723,1444,itarhi,659,4,2,200,40
96124,258859,1529,lakshmipur,220,1,3,0,0
94193,242191,1354,katoria,0,5,4,0,0
95446,255783,1499,amas,2,4,2,0,0
99229,217832,1039,dhaka,968,4,3,880,2
101323,231571,1232,goriakothi,700,4,2,600,305
99867,252085,1469,nauhatta,291,4,2,0,0
96456,224735,1146,balrampur,0,5,4,0,0
94186,241344,1351,phulidumar,75,3,2,50,8
101219,231480,1231,barharia,270,4,3,66,0
100579,234130,1264,dariapur,107,4,2,0,5
100552,233647,1258,chapra,91,4,2,91,50
94076,240628,1346,amarpur,0,5,4,0,0
100009,226246,1171,nauhatta,463,4,2,150,0
93728,222210,1120,jokihat,503,3,2,55,354
94081,241245,1350,banka,600,4,4,500,0
101321,231609,1232,goriakothi,220,4,2,60,30
101321,231625,1232,goriakothi,236,4,2,90,30
101321,231612,1232,goriakothi,240,4,2,25,90
101321,231611,1232,goriakothi,120,3,2,100,7
101321,231624,1232,goriakothi,300,4,2,200,8
101405,231907,1237,pachrukhi,406,4,2,200,100
96287,250469,1455,bhagwanpur,132,4,2,120,0
94185,241369,1351,phulidumar,25,4,2,0,0
94185,241371,1351,phulidumar,16,4,2,0,0
94680,239366,1338,sabour,892,4,3,892,100
101683,234876,1271,bhagwanpur,2298,3,2,0,300
95606,256005,1501,imamganj,71,3,4,0,13
94062,240664,1346,amarpur,2030,3,2,2030,40
100566,234224,1264,dariapur,212,3,2,0,0
94791,246902,1423,barhara,2212,4,2,1098,112
99992,226340,1173,mahishi,405,3,2,350,325
95459,255880,1500,banke_bazar,315,3,4,315,10
95606,256003,1501,imamganj,250,4,2,195,0
95606,255997,1501,imamganj,85,4,2,50,4
95606,256006,1501,imamganj,17,4,2,0,0
95606,255992,1501,imamganj,4,4,2,0,0
99870,252102,1469,nauhatta,254,4,2,250,0
99870,252103,1469,nauhatta,926,4,2,926,0
99870,252105,1469,nauhatta,254,4,2,254,0
99870,252106,1469,nauhatta,179,4,2,160,0
99870,252104,1469,nauhatta,305,3,2,300,0
99870,252101,1469,nauhatta,115,4,2,100,0
96993,226082,1166,bihariganj,2170,4,2,2100,50
93730,222176,1120,jokihat,1057,3,2,0,0
94193,242148,1354,katoria,90,3,2,0,9
97869,228108,1200,baruraj_(motipur),900,4,2,90,200
94732,239662,1340,sultanganj,350,3,2,300,20
94735,239680,1340,sultanganj,1000,4,2,995,238
101335,232190,1241,guthani,2500,4,2,1000,100
94076,240629,1346,amarpur,0,5,4,0,0
101219,231484,1231,barharia,540,4,3,45,0
94694,239824,1341,shahkund,501,4,2,400,0
101236,231441,1231,barharia,302,4,3,200,38
99863,251429,1463,nasriganj,3230,3,2,460,53
94165,241115,1348,dhuraiya,100,4,2,8,8
95043,248797,1444,itarhi,506,4,2,253,14
95756,256824,1507,wazirganj,350,4,2,300,0
244380,929505,1035,banjaria,700,3,2,500,200
99868,252062,1469,nauhatta,85,4,2,12,4
99855,251409,1463,nasriganj,480,4,2,420,5
94538,239121,1336,kahalgaon,597,3,2,249,4
100572,234196,1264,dariapur,160,4,2,35,6
94076,240647,1346,amarpur,0,5,4,0,0
94077,240712,1346,amarpur,210,4,2,175,15
94077,240714,1346,amarpur,0,4,2,0,0
94077,240657,1346,amarpur,30,4,2,20,2
94077,240658,1346,amarpur,25,4,2,10,2
94077,240656,1346,amarpur,4,4,2,4,0
99868,252067,1469,nauhatta,185,4,2,105,2
96287,250460,1455,bhagwanpur,16,4,2,14,0
94193,242144,1354,katoria,0,5,4,0,0
99761,251086,1459,dawath,223,4,2,210,20
100562,234255,1264,dariapur,250,3,2,20,40
